T,current_km,best_km
1528.15883668,3398435.76972,3346722.52086
1525.67985197,3372950.67177,3346722.52086
1523.20488869,3395248.30298,3346722.52086
1520.7339403,3423390.73532,3346722.52086
1518.26700029,3422449.0321,3346722.52086
1515.80406216,3424429.87146,3346722.52086
1513.34511942,3409803.52649,3346722.52086
1510.89016559,3425042.32527,3346722.52086
1508.43919418,3463907.77157,3346722.52086
1505.99219876,3455315.2458,3346722.52086
1503.54917285,3445589.58711,3346722.52086
1501.11011004,3428450.15193,3346722.52086
1498.67500388,3432088.52218,3346722.52086
1496.24384795,3419667.02817,3346722.52086
1493.81663586,3419881.66746,3346722.52086
1491.3933612,3383053.80512,3346722.52086
1488.97401758,3383055.45827,3346722.52086
1486.55859864,3389442.91317,3344235.93839
1484.14709799,3378617.56355,3344235.93839
1481.73950929,3376227.50278,3344235.93839
1479.33582618,3374966.44169,3344235.93839
1476.93604234,3375662.65888,3344235.93839
1474.54015144,3365501.75245,3344235.93839
1472.14814716,3397803.91894,3344235.93839
1469.7600232,3420565.29098,3344235.93839
1467.37577326,3417904.28159,3344235.93839
1464.99539106,3428022.79154,3344235.93839
1462.61887033,3426078.53993,3344235.93839
1460.24620479,3436217.47312,3344235.93839
1457.8773882,3459672.07464,3344235.93839
1455.51241432,3407600.91428,3344235.93839
1453.1512769,3404497.95447,3344235.93839
1450.79396973,3426753.20489,3344235.93839
1448.44048659,3445471.49386,3344235.93839
1446.09082128,3439758.08701,3344235.93839
1443.74496761,3400925.9775,3344235.93839
1441.40291938,3367922.28004,3344235.93839
1439.06467044,3367399.17,3344235.93839
1436.73021461,3374556.17277,3344235.93839
1434.39954575,3332521.46312,3318439.2472
1432.0726577,3370802.90452,3318439.2472
1429.74954434,3371624.20468,3318439.2472
1427.43019954,3359917.09171,3318439.2472
1425.1146172,3377530.07858,3318439.2472
1422.80279119,3339859.20727,3318439.2472
1420.49471544,3354520.13322,3318439.2472
1418.19038386,3343890.56441,3318439.2472
1415.88979038,3342172.16247,3318439.2472
1413.59292892,3340396.03481,3318439.2472
1411.29979344,3317383.15761,3305702.29726
1409.0103779,3361386.12962,3305702.29726
1406.72467625,3399609.20771,3305702.29726
1404.44268248,3412976.34075,3305702.29726
1402.16439056,3424638.4498,3305702.29726
1399.8897945,3418828.97545,3305702.29726
1397.61888829,3392784.15024,3305702.29726
1395.35166596,3368380.65731,3305702.29726
1393.08812152,3378759.26111,3305702.29726
1390.82824902,3381169.6078,3305702.29726
1388.57204248,3371604.67919,3305702.29726
1386.31949598,3400112.67965,3305702.29726
1384.07060356,3385143.20917,3305702.29726
1381.8253593,3361508.61451,3305702.29726
1379.58375729,3337496.23383,3305702.29726
1377.34579161,3297685.48592,3297037.7493
1375.11145637,3302296.06977,3293234.48701
1372.88074567,3273936.25145,3273936.25145
1370.65365364,3266436.24722,3259183.86673
1368.43017441,3289877.15615,3259183.86673
1366.21030211,3254838.76544,3246199.40898
1363.9940309,3280478.50101,3246199.40898
1361.78135493,3279457.3209,3246199.40898
1359.57226837,3313803.77848,3246199.40898
1357.3667654,3317222.66519,3246199.40898
1355.1648402,3291016.28758,3246199.40898
1352.96648698,3219359.77964,3205066.37435
1350.77169993,3187473.70662,3177375.24863
1348.58047327,3160857.84631,3158189.93755
1346.39280123,3178101.05249,3152491.85675
1344.20867804,3184010.73961,3152491.85675
1342.02809794,3189123.79944,3152491.85675
1339.85105518,3188677.02535,3152491.85675
1337.67754404,3222743.862,3152491.85675
1335.50755877,3240598.12088,3152491.85675
1333.34109365,3230741.0394,3152491.85675
1331.17814299,3207832.11791,3152491.85675
1329.01870107,3264271.11956,3152491.85675
1326.8627622,3311025.26892,3152491.85675
1324.71032071,3270554.70249,3152491.85675
1322.56137091,3259513.82925,3152491.85675
1320.41590715,3270556.15193,3152491.85675
1318.27392377,3225052.3177,3152491.85675
1316.13541512,3212240.92605,3152491.85675
1314.00037557,3222001.90606,3152491.85675
1311.86879949,3202334.76997,3152491.85675
1309.74068125,3197056.22757,3152491.85675
1307.61601526,3227789.39005,3152491.85675
1305.49479591,3202120.15174,3152491.85675
1303.37701761,3199616.54133,3152491.85675
1301.26267477,3209803.79647,3152491.85675
1299.15176183,3213714.83142,3152491.85675
1297.04427322,3198372.24998,3152491.85675
1294.94020339,3180463.06927,3152491.85675
1292.83954678,3168415.28211,3152491.85675
1290.74229787,3121108.66672,3118691.03347
1288.64845112,3104118.93683,3101355.70634
1286.55800102,3161364.96736,3092226.03327
1284.47094205,3134161.42879,3092226.03327
1282.38726872,3153767.43709,3092226.03327
1280.30697553,3124901.80522,3092226.03327
1278.230057,3121179.21575,3092226.03327
1276.15650766,3119674.12559,3092226.03327
1274.08632203,3103841.97241,3086013.08629
1272.01949467,3144473.42363,3086013.08629
1269.95602012,3103827.27373,3086013.08629
1267.89589294,3126353.13883,3086013.08629
1265.83910771,3112642.26563,3086013.08629
1263.78565901,3091468.12485,3079014.32795
1261.73554142,3085636.89101,3070949.92833
1259.68874953,3084656.49262,3070949.92833
1257.64527796,3102932.69964,3070949.92833
1255.60512132,3121771.12017,3070949.92833
1253.56827423,3103332.82245,3070949.92833
1251.53473131,3101962.45707,3070949.92833
1249.50448722,3088226.13683,3067440.75291
1247.47753659,3065860.44365,3047431.32579
1245.4538741,3078915.02874,3047431.32579
1243.43349439,3076158.42796,3047431.32579
1241.41639215,3043987.94312,3035435.9591
1239.40256206,3022876.92932,3007879.62208
1237.39199882,3018823.58981,3007879.62208
1235.38469712,3005237.6178,3001155.50369
1233.38065167,3032877.92716,2997083.39707
1231.37985718,3052551.33406,2997083.39707
1229.3823084,3020861.5309,2997083.39707
1227.38800005,3008104.13527,2997083.39707
1225.39692687,2971924.22102,2962812.3658
1223.40908361,2976749.05004,2962812.3658
1221.42446504,2977039.42467,2962812.3658
1219.44306593,2986217.89275,2962812.3658
1217.46488105,3000503.15872,2962812.3658
1215.48990519,3001772.78055,2962812.3658
1213.51813314,3026158.60015,2962812.3658
1211.54955971,2987232.94235,2962812.3658
1209.5841797,2965678.37448,2962812.3658
1207.62198794,2959804.62807,2958268.97252
1205.66297926,2952219.46351,2948657.67581
1203.70714848,2971333.53043,2927431.45994
1201.75449047,2986034.89275,2927431.45994
1199.80500006,2998926.30062,2927431.45994
1197.85867212,2965272.34399,2927431.45994
1195.91550152,2959335.47461,2927431.45994
1193.97548314,2989399.29468,2927431.45994
1192.03861186,2976367.19009,2927431.45994
1190.10488258,2976533.66993,2927431.45994
1188.17429021,3022962.19455,2927431.45994
1186.24682965,3033620.86964,2927431.45994
1184.32249582,3007407.50538,2927431.45994
1182.40128366,2992916.44678,2927431.45994
1180.48318809,2977048.74527,2927431.45994
1178.56820406,2942386.55022,2927431.45994
1176.65632653,2966221.58147,2927431.45994
1174.74755045,2966666.84976,2927431.45994
1172.84187079,2956369.44031,2927431.45994
1170.93928254,2961742.89162,2927431.45994
1169.03978067,2925413.78853,2924565.10029
1167.14336018,2934330.29328,2910238.16708
1165.25001606,2939054.17945,2910238.16708
1163.35974334,2938000.91169,2910238.16708
1161.47253703,2930719.46659,2910238.16708
1159.58839215,2913730.0947,2895281.82652
1157.70730373,2913304.57115,2895281.82652
1155.82926682,2952132.89374,2895281.82652
1153.95427648,2938708.3573,2895281.82652
1152.08232774,2950534.90937,2895281.82652
1150.21341569,2964515.40369,2895281.82652
1148.3475354,2930873.24141,2895281.82652
1146.48468194,2952030.54869,2895281.82652
1144.62485041,2953580.72877,2895281.82652
1142.76803591,2932619.73343,2895281.82652
1140.91423353,2926296.88779,2895281.82652
1139.06343841,2921417.52775,2895281.82652
1137.21564564,2895401.92346,2890272.80266
1135.37085038,2883059.61608,2875943.77213
1133.52904774,2873518.07983,2864997.79349
1131.69023289,2849916.78878,2847909.49947
1129.85440097,2868418.52997,2839153.83076
1128.02154714,2887411.22333,2839153.83076
1126.19166657,2887877.93716,2839153.83076
1124.36475445,2897797.76486,2839153.83076
1122.54080594,2850720.083,2839153.83076
1120.71981625,2859731.88729,2839153.83076
1118.90178058,2851678.84288,2839153.83076
1117.08669413,2842380.29114,2839153.83076
1115.27455212,2842175.1504,2835333.37345
1113.46534977,2825773.47282,2820338.61872
1111.65908232,2845256.19872,2820338.61872
1109.855745,2871143.13394,2820338.61872
1108.05533307,2840603.4674,2820338.61872
1106.25784176,2861045.42844,2820338.61872
1104.46326636,2857626.1401,2820338.61872
1102.67160212,2867039.08568,2820338.61872
1100.88284432,2807327.04965,2804312.92667
1099.09698826,2811098.96818,2785924.7779
1097.31402921,2790187.69618,2785924.7779
1095.53396249,2787969.94231,2780078.04323
1093.7567834,2790485.73124,2780078.04323
1091.98248725,2788096.05294,2769273.77025
1090.21106938,2792237.23623,2769273.77025
1088.4425251,2810165.0246,2769273.77025
1086.67684977,2780100.60264,2769273.77025
1084.91403871,2798354.71787,2769273.77025
1083.1540873,2792805.91999,2769273.77025
1081.39699089,2776211.83576,2769273.77025
1079.64274484,2748375.0566,2748375.0566
1077.89134454,2759077.69912,2747902.62732
1076.14278537,2739469.29266,2724780.06016
1074.39706271,2748729.15017,2724780.06016
1072.65417197,2740183.55695,2724441.26478
1070.91410856,2729187.60268,2718068.8997
1069.17686788,2768291.5526,2718068.8997
1067.44244536,2752689.78984,2718068.8997
1065.71083643,2709380.41917,2705200.84676
1063.98203652,2734612.86538,2705200.84676
1062.25604108,2727930.01103,2705200.84676
1060.53284555,2740045.59066,2705200.84676
1058.81244539,2739564.98419,2705200.84676
1057.09483608,2707941.65257,2702021.76586
1055.38001307,2728377.49742,2698949.59071
1053.66797186,2699523.94868,2689651.81663
1051.95870793,2695538.24676,2680753.13943
1050.25221677,2710583.53024,2680297.32595
1048.54849389,2684127.54232,2680297.32595
1046.84753479,2684755.76322,2673402.63175
1045.149335,2663016.36261,2660870.9044
1043.45389003,2669399.94965,2660870.9044
1041.76119541,2638899.1646,2638899.1646
1040.0712467,2690914.13896,2631494.70645
1038.38403942,2691001.12978,2631494.70645
1036.69956914,2691944.25147,2631494.70645
1035.01783141,2685473.6115,2631494.70645
1033.3388218,2680503.30126,2631494.70645
1031.66253589,2659300.20023,2631494.70645
1029.98896925,2659036.2611,2631494.70645
1028.31811748,2667114.44637,2631494.70645
1026.64997617,2669896.74009,2631494.70645
1024.98454093,2682503.69419,2631494.70645
1023.32180736,2677486.08044,2631494.70645
1021.66177108,2703817.09268,2631494.70645
1020.00442772,2658452.61691,2631494.70645
1018.34977291,2672673.48749,2631494.70645
1016.69780229,2655899.91699,2631494.70645
1015.0485115,2624979.61867,2620402.11538
1013.40189619,2601735.05147,2600508.51547
1011.75795203,2632867.51366,2600508.51547
1010.11667468,2633526.74901,2600508.51547
1008.47805982,2652607.20764,2600508.51547
1006.84210312,2642569.66639,2600508.51547
1005.20880028,2635049.7945,2600508.51547
1003.57814699,2626763.66525,2600508.51547
1001.95013895,2648557.15485,2600508.51547
1000.32477187,2656562.49879,2600508.51547
998.702041464,2662211.06759,2600508.51547
997.081943459,2662195.16424,2600508.51547
995.464473583,2658619.44449,2600508.51547
993.849627573,2666334.88558,2600508.51547
992.237401171,2649326.31607,2600508.51547
990.627790129,2672335.63368,2600508.51547
989.020790204,2695433.82469,2600508.51547
987.41639716,2673440.8759,2600508.51547
985.814606767,2668202.44251,2600508.51547
984.215414805,2636206.13307,2600508.51547
982.618817058,2609000.82821,2599795.0415
981.024809317,2595628.68059,2592115.09507
979.433387381,2615514.42511,2591262.37673
977.844547056,2618884.41411,2591262.37673
976.258284153,2602978.57669,2591262.37673
974.674594492,2600804.50494,2591248.05492
973.093473897,2597132.62891,2591248.05492
971.514918202,2605888.21896,2585947.40668
969.938923245,2583749.38323,2576573.83162
968.365484873,2566322.53545,2558050.69501
966.794598939,2553360.70448,2546245.19639
965.226261301,2566034.12917,2546245.19639
963.660467826,2574941.23669,2546245.19639
962.097214387,2575821.84619,2546245.19639
960.536496863,2575895.03226,2546245.19639
958.978311141,2553348.69779,2546118.16176
957.422653113,2558060.46851,2538186.90209
955.869518679,2566267.7783,2538186.90209
954.318903745,2551122.47499,2538186.90209
952.770804224,2574451.83193,2538186.90209
951.225216036,2589398.36259,2538186.90209
949.682135107,2568495.7898,2538186.90209
948.141557369,2581775.84796,2538186.90209
946.603478761,2577017.64374,2538186.90209
945.06789523,2561212.65613,2538186.90209
943.534802729,2578716.61563,2538186.90209
942.004197215,2567918.69199,2538186.90209
940.476074655,2548921.55948,2538186.90209
938.950431021,2542542.16349,2533293.469
937.427262291,2535689.87638,2531885.85484
935.906564452,2520507.72248,2516235.08559
934.388333493,2502360.22503,2495902.19755
932.872565415,2494392.27487,2491380.39812
931.35925622,2476080.20216,2471270.36687
929.848401921,2483568.02706,2452339.21876
928.339998536,2485118.70996,2452339.21876
926.834042088,2473688.06363,2452339.21876
925.330528607,2510206.98944,2452339.21876
923.829454132,2488046.68663,2452339.21876
922.330814705,2505875.71933,2452339.21876
920.834606376,2479004.63394,2452339.21876
919.340825202,2488086.13406,2452339.21876
917.849467244,2479108.04832,2452339.21876
916.360528573,2472958.90316,2452339.21876
914.874005264,2466158.00124,2452339.21876
913.389893398,2456277.11417,2452339.21876
911.908189063,2451810.57607,2444074.92233
910.428888355,2454563.59788,2430041.46701
908.951987373,2415443.40075,2410550.59853
907.477482226,2418631.06348,2408702.2675
906.005369026,2401670.87915,2387140.33473
904.535643893,2405667.01056,2387140.33473
903.068302954,2369674.71719,2362462.09451
901.60334234,2397450.45391,2362462.09451
900.14075819,2395186.5767,2362462.09451
898.68054665,2412567.76897,2362462.09451
897.22270387,2418547.60774,2362462.09451
895.767226008,2417213.33081,2362462.09451
894.314109227,2416809.41957,2362462.09451
892.863349698,2392781.72177,2362462.09451
891.414943596,2396962.1547,2362462.09451
889.968887103,2378948.95181,2362462.09451
888.525176408,2387840.62103,2362462.09451
887.083807706,2373632.03983,2362462.09451
885.644777197,2369879.86351,2362462.09451
884.208081089,2367359.81683,2347243.26607
882.773715594,2382186.77652,2347243.26607
881.341676932,2405028.36347,2347243.26607
879.911961329,2354215.49044,2347243.26607
878.484565015,2373492.8479,2346388.55273
877.059484228,2331796.45566,2324469.25573
875.636715213,2336292.57193,2324469.25573
874.216254218,2339539.16498,2324469.25573
872.7980975,2337403.5609,2324469.25573
871.382241322,2343802.72897,2324469.25573
869.96868195,2324309.23179,2321350.41098
868.557415659,2303779.15974,2302801.38705
867.148438729,2302730.52842,2284143.34464
865.741747447,2312340.00025,2284143.34464
864.337338105,2312956.29133,2284143.34464
862.935207,2332238.20202,2284143.34464
861.535350437,2340575.18276,2284143.34464
860.137764727,2334259.38456,2284143.34464
858.742446185,2328945.23645,2284143.34464
857.349391133,2338462.73295,2284143.34464
855.958595901,2312365.98377,2284143.34464
854.570056822,2298008.36565,2284143.34464
853.183770235,2313098.43761,2284143.34464
851.799732488,2309740.12052,2284143.34464
850.417939932,2307373.00403,2284143.34464
849.038388924,2296506.97566,2282580.59931
847.661075829,2283129.71898,2280667.94989
846.285997016,2286301.34286,2267942.15259
844.913148861,2305876.89403,2267942.15259
843.542527745,2314242.01571,2267942.15259
842.174130056,2335515.95628,2267942.15259
840.807952186,2364508.80721,2267942.15259
839.443990535,2357773.20257,2267942.15259
838.082241507,2357661.09694,2267942.15259
836.722701513,2351935.12068,2267942.15259
835.36536697,2354370.32106,2267942.15259
834.0102343,2345918.62089,2267942.15259
832.657299931,2359915.76127,2267942.15259
831.306560297,2378755.164,2267942.15259
829.958011837,2366746.18902,2267942.15259
828.611650998,2348711.80367,2267942.15259
827.26747423,2340712.54542,2267942.15259
825.92547799,2366161.59589,2267942.15259
824.585658742,2368475.46245,2267942.15259
823.248012952,2369513.25148,2267942.15259
821.912537097,2365382.46889,2267942.15259
820.579227655,2365705.95279,2267942.15259
819.248081113,2334238.3013,2267942.15259
817.919093961,2338476.3299,2267942.15259
816.592262697,2337705.94664,2267942.15259
815.267583824,2283738.70593,2267942.15259
813.945053849,2271224.38671,2266786.99295
812.624669287,2268088.24174,2258652.24507
811.306426658,2254665.22213,2254665.22213
809.990322486,2263543.9478,2252507.17119
808.676353303,2288131.2194,2252507.17119
807.364515646,2289734.18801,2252507.17119
806.054806057,2279653.53969,2252507.17119
804.747221083,2297421.57989,2252507.17119
803.441757278,2299869.05496,2252507.17119
802.138411201,2281552.17269,2252507.17119
800.837179416,2270293.59814,2252507.17119
799.538058495,2271110.52248,2252507.17119
798.241045012,2281036.2992,2252507.17119
796.946135549,2282614.69438,2252507.17119
795.653326693,2255218.13658,2252507.17119
794.362615036,2254930.23893,2247886.51934
793.073997176,2240282.60965,2240282.60965
791.787469716,2236977.72338,2236137.52938
790.503029266,2228094.23759,2221836.4991
789.22067244,2227170.96871,2219220.02455
787.940395857,2227119.72803,2219220.02455
786.662196144,2238915.64311,2219220.02455
785.386069931,2218000.83053,2214106.9879
784.112013854,2213118.87057,2208289.66426
782.840024556,2234605.2205,2208289.66426
781.570098683,2240768.83721,2208289.66426
780.302232888,2254380.59668,2208289.66426
779.03642383,2247424.08308,2208289.66426
777.772668172,2243237.15511,2208289.66426
776.510962583,2235647.72217,2208289.66426
775.251303737,2228228.53851,2208289.66426
773.993688314,2230546.12267,2208289.66426
772.738112999,2226400.11058,2208289.66426
771.484574483,2225168.41943,2208289.66426
770.233069462,2242615.41003,2208289.66426
768.983594636,2221205.17213,2208289.66426
767.736146713,2226338.07009,2208289.66426
766.490722405,2197536.62242,2188789.01179
765.247318428,2226644.74759,2188789.01179
764.005931506,2212895.51711,2188789.01179
762.766558366,2189976.33926,2186256.46273
761.529195741,2166741.06146,2166052.96447
760.293840371,2181401.13307,2161034.93822
759.060488998,2184031.13895,2161034.93822
757.829138373,2172239.53914,2161034.93822
756.599785248,2163010.57479,2157762.86083
755.372426385,2179351.19919,2157762.86083
754.147058548,2190422.92683,2157762.86083
752.923678506,2197167.91322,2157762.86083
751.702283037,2205982.89218,2157762.86083
750.482868919,2218419.87479,2157762.86083
749.265432939,2214038.11652,2157762.86083
748.049971888,2191162.9164,2157762.86083
746.836482563,2162968.67735,2157762.86083
745.624961764,2154434.87001,2152016.88323
744.415406298,2144307.96002,2144157.09912
743.207812978,2124823.77167,2123807.49705
742.002178619,2122177.27901,2113807.11925
740.798500046,2112464.62858,2110448.89436
739.596774083,2127019.06918,2110448.89436
738.396997565,2130913.78843,2110448.89436
737.199167329,2124226.44997,2110448.89436
736.003280217,2111751.58559,2107656.54387
734.809333078,2110418.84395,2089592.71377
733.617322763,2101514.60699,2089592.71377
732.427246133,2101225.90392,2089592.71377
731.239100048,2090907.57541,2089592.71377
730.052881379,2103257.12122,2085868.84133
728.868586997,2088363.3588,2083167.3271
727.686213783,2092024.09448,2083167.3271
726.505758618,2097174.99347,2083167.3271
725.327218392,2098675.20428,2083167.3271
724.150589998,2099977.72862,2083167.3271
722.975870334,2099679.15113,2083167.3271
721.803056305,2085262.95777,2083167.3271
720.63214482,2087094.09629,2079588.27932
719.463132791,2104102.39115,2079588.27932
718.296017137,2095286.71387,2079588.27932
717.130794783,2108421.96513,2079588.27932
715.967462656,2114316.54426,2079588.27932
714.806017691,2112619.506,2079588.27932
713.646456826,2097410.34355,2079588.27932
712.488777005,2079087.67977,2079004.13097
711.332975177,2084142.29847,2078730.24276
710.179048294,2086742.41539,2078730.24276
709.026993315,2073675.26654,2068065.63259
707.876807204,2069357.37545,2068065.63259
706.728486929,2069316.83232,2061810.93014
705.582029463,2061337.40807,2054781.76934
704.437431785,2054034.87999,2048216.24016
703.294690877,2037796.4903,2024449.74273
702.153803728,2047590.35654,2024449.74273
701.014767329,2017189.25538,2016959.92517
699.87757868,2028668.95852,2016791.3921
698.742234782,2055984.50712,2016791.3921
697.608732643,2031065.29651,2016791.3921
696.477069275,2030705.72091,2016791.3921
695.347241695,2017515.97488,2014869.82975
694.219246926,2050081.37843,2014619.56466
693.093081994,2045970.65141,2014619.56466
691.968743931,2057551.4742,2014619.56466
690.846229773,2076371.35402,2014619.56466
689.725536561,2037476.82725,2014619.56466
688.606661342,2039865.0193,2014619.56466
687.489601166,2028293.30896,2014619.56466
686.374353089,2030332.66583,2014619.56466
685.260914172,2034392.41162,2014619.56466
684.149281479,2029276.5395,2014619.56466
683.039452081,2025421.88799,2011074.68993
681.931423052,1993975.23163,1993975.23163
680.825191471,2008090.77297,1992103.51016
679.720754424,2003045.10974,1992103.51016
678.618108998,2013576.92666,1992103.51016
677.517252287,2022606.63358,1992103.51016
676.41818139,2012445.93504,1992103.51016
675.32089341,2005564.03104,1992103.51016
674.225385454,2018985.43431,1992103.51016
673.131654635,2021922.42276,1992103.51016
672.03969807,2036024.05668,1992103.51016
670.949512881,2046278.61778,1992103.51016
669.861096195,2042732.86419,1992103.51016
668.774445141,2037262.49525,1992103.51016
667.689556857,2003113.94557,1992103.51016
666.606428483,2001773.99001,1992103.51016
665.525057163,2007353.66414,1992103.51016
664.445440048,2000773.20237,1992103.51016
663.367574291,2003049.32952,1992103.51016
662.291457052,1996773.48706,1991833.65572
661.217085494,2000457.15834,1991833.65572
660.144456786,1993643.93787,1991190.76639
659.0735681,1996065.34041,1989118.22349
658.004416613,1982301.23767,1982229.45515
656.936999507,1955079.10404,1954615.07484
655.87131397,1974575.84523,1949995.31448
654.807357191,1967846.18045,1949995.31448
653.745126366,1996925.84974,1949995.31448
652.684618697,2007890.07307,1949995.31448
651.625831386,2004282.78334,1949995.31448
650.568761644,1986814.43251,1949995.31448
649.513406685,1991930.35423,1949995.31448
648.459763726,1966742.76013,1949995.31448
647.40782999,1929005.35011,1925377.26955
646.357602705,1933504.89389,1925377.26955
645.309079103,1946964.39797,1925377.26955
644.262256419,1965975.81267,1925377.26955
643.217131895,1967509.54412,1925377.26955
642.173702775,1976722.39228,1925377.26955
641.13196631,1946567.33643,1925377.26955
640.091919753,1972857.24344,1925377.26955
639.053560364,1977480.97603,1925377.26955
638.016885405,1974119.15541,1925377.26955
636.981892143,1972717.05671,1925377.26955
635.948577852,1978938.95299,1925377.26955
634.916939807,1964011.02236,1925377.26955
633.886975288,1968213.91546,1925377.26955
632.858681582,1976215.15731,1925377.26955
631.832055977,1945579.04776,1925377.26955
630.807095768,1939919.63781,1925377.26955
629.783798253,1953614.09853,1925377.26955
628.762160735,1946530.78105,1925377.26955
627.742180521,1938684.8938,1925377.26955
626.723854923,1942547.6092,1925377.26955
625.707181256,1947907.76368,1925377.26955
624.69215684,1963619.69922,1925377.26955
623.678779001,1942156.84598,1925377.26955
622.667045067,1961902.25937,1925377.26955
621.656952371,1958595.64932,1925377.26955
620.648498252,1956818.45098,1925377.26955
619.64168005,1939523.16139,1925377.26955
618.636495112,1915898.72674,1914859.25039
617.632940789,1930895.47317,1911214.49269
616.631014435,1924392.31052,1911214.49269
615.63071341,1918081.74807,1911214.49269
614.632035076,1908969.19554,1904202.42382
613.634976802,1905670.78149,1899040.91915
612.63953596,1896989.25259,1895495.80402
611.645709925,1894540.07098,1883987.80403
610.653496079,1907319.31195,1883987.80403
609.662891805,1914871.94378,1883987.80403
608.673894493,1913840.33418,1883987.80403
607.686501536,1917374.68011,1883987.80403
606.700710331,1889688.55845,1883987.80403
605.716518281,1896444.50408,1883774.94759
604.73392279,1910495.38676,1883774.94759
603.752921269,1915096.11911,1883774.94759
602.773511132,1902398.76786,1883774.94759
601.795689798,1902172.9273,1883774.94759
600.819454689,1901251.01839,1883774.94759
599.844803232,1892601.54041,1883674.14561
598.871732858,1878853.80416,1876920.42843
597.900241003,1876925.35637,1872825.02488
596.930325105,1860765.77541,1860765.77541
595.961982608,1862949.99896,1854580.89229
594.99521096,1868294.89191,1854580.89229
594.030007612,1867814.68662,1854580.89229
593.06637002,1887413.20617,1854580.89229
592.104295645,1875073.76014,1854580.89229
591.14378195,1870714.99668,1854580.89229
590.184826404,1877127.64829,1854580.89229
589.227426479,1892374.52337,1854580.89229
588.271579651,1883848.33971,1854580.89229
587.317283402,1867901.84255,1854580.89229
586.364535215,1849403.66318,1848759.6013
585.41333258,1849676.09644,1837736.3968
584.46367299,1873677.57534,1837736.3968
583.51555394,1871017.68132,1837736.3968
582.568972933,1868116.35657,1837736.3968
581.623927472,1865666.43774,1837736.3968
580.680415068,1857858.97309,1837736.3968
579.738433233,1860548.08568,1837736.3968
578.797979484,1859712.52757,1837736.3968
577.859051343,1849178.75126,1837736.3968
576.921646334,1847684.24197,1837736.3968
575.985761987,1830067.34974,1826470.8418
575.051395834,1829672.51075,1826470.8418
574.118545414,1814113.37291,1806173.85652
573.187208268,1814601.73432,1806173.85652
572.257381939,1806291.5567,1806173.85652
571.329063978,1819675.30879,1797698.12401
570.402251938,1819453.48203,1797698.12401
569.476943376,1814013.88042,1797698.12401
568.553135852,1807702.67367,1797698.12401
567.630826933,1807567.10039,1797698.12401
566.710014186,1811137.36723,1797698.12401
565.790695185,1812134.85073,1797698.12401
564.872867506,1807203.05444,1795330.45021
563.956528731,1829009.25399,1795330.45021
563.041676444,1836173.61015,1795330.45021
562.128308233,1832441.136,1795330.45021
561.216421692,1843405.35539,1795330.45021
560.306014416,1826314.16491,1795330.45021
559.397084006,1811419.87235,1795330.45021
558.489628066,1809774.51609,1795330.45021
557.583644205,1827192.39381,1795330.45021
556.679130034,1832986.0457,1795330.45021
555.776083169,1825029.52507,1795330.45021
554.874501229,1801694.60338,1795330.45021
553.974381839,1793119.21298,1792243.91405
553.075722626,1787158.72318,1787038.73423
552.178521222,1808175.51324,1783053.29988
551.28277526,1811231.0707,1783053.29988
550.388482381,1838687.68343,1783053.29988
549.495640227,1812061.46463,1783053.29988
548.604246444,1797330.75482,1783053.29988
547.714298684,1805098.9779,1783053.29988
546.8257946,1805293.38342,1783053.29988
545.938731851,1782858.5713,1782266.61508
545.053108098,1789076.63874,1782266.61508
544.168921007,1790614.58986,1778395.95532
543.286168247,1789860.48518,1778395.95532
542.404847492,1786612.14611,1778395.95532
541.524956419,1767067.90017,1762154.11214
540.646492708,1778185.32843,1762154.11214
539.769454044,1794070.73437,1762154.11214
538.893838116,1797499.52801,1762154.11214
538.019642615,1801586.49121,1762154.11214
537.146865236,1791421.36181,1762154.11214
536.275503681,1781763.28452,1762154.11214
535.405555651,1791769.86787,1762154.11214
534.537018854,1781216.25206,1762154.11214
533.669891,1781894.54794,1762154.11214
532.804169804,1779739.9632,1762154.11214
531.939852984,1770010.79469,1760845.79641
531.076938263,1761915.24005,1753579.77601
530.215423364,1758835.17818,1753579.77601
529.355306018,1745049.92066,1739103.1812
528.496583957,1731261.06125,1729892.78628
527.639254919,1755810.85252,1729892.78628
526.783316642,1754247.88554,1729892.78628
525.928766872,1758029.23176,1729892.78628
525.075603355,1756949.86782,1729892.78628
524.223823844,1737801.76491,1729892.78628
523.373426092,1736292.75593,1729892.78628
522.524407858,1733843.3347,1729892.78628
521.676766905,1720573.1014,1720423.2296
520.830500997,1719716.45971,1713105.54024
519.985607906,1710973.37448,1708399.05184
519.142085403,1712678.21188,1707286.04952
518.299931265,1726542.5948,1707286.04952
517.459143273,1728561.67147,1707286.04952
516.61971921,1716416.10313,1707286.04952
515.781656863,1723511.34143,1707286.04952
514.944954024,1719545.83783,1707286.04952
514.109608488,1727118.69778,1707286.04952
513.275618052,1711800.59642,1707286.04952
512.442980519,1717693.94699,1707286.04952
511.611693693,1712411.01976,1704638.29445
510.781755383,1716055.67304,1704638.29445
509.953163402,1721394.42226,1704638.29445
509.125915566,1706374.40168,1704638.29445
508.300009695,1697424.26223,1696634.18906
507.475443611,1710312.09052,1692796.3179
506.652215141,1717020.81389,1692796.3179
505.830322115,1708563.86056,1692796.3179
505.009762367,1706245.59604,1692796.3179
504.190533734,1711423.43552,1692796.3179
503.372634057,1713123.51123,1692796.3179
502.556061179,1710277.78195,1692796.3179
501.740812948,1726583.75081,1692796.3179
