T,current_km,best_km
8306.34536572,2653828.57343,732177.736605
8293.7264391,2648053.41726,732177.736605
8281.12668304,2573722.57868,732177.736605
8268.54606842,2639916.98424,732177.736605
8255.98456616,2641085.28646,732177.736605
8243.44214722,2678240.08415,732177.736605
8230.91878262,2625166.69455,732177.736605
8218.41444339,2676841.03662,732177.736605
8205.92910065,2624403.20347,732177.736605
8193.46272554,2608922.49089,732177.736605
8181.01528923,2579304.33662,732177.736605
8168.58676295,2572791.62767,732177.736605
8156.17711799,2628417.88376,732177.736605
8143.78632564,2657001.52267,732177.736605
8131.41435728,2699927.20409,732177.736605
8119.06118431,2691889.58665,732177.736605
8106.72677816,2661223.5686,732177.736605
8094.41111034,2597143.74373,732177.736605
8082.11415237,2631188.89427,732177.736605
8069.83587583,2618562.67799,732177.736605
8057.57625234,2582198.08319,732177.736605
8045.33525356,2610058.64202,732177.736605
8033.1128512,2584230.8902,732177.736605
8020.90901701,2621729.56341,732177.736605
8008.72372277,2605040.95646,732177.736605
7996.55694033,2651785.5583,732177.736605
7984.40864155,2558622.95362,732177.736605
7972.27879836,2592434.53857,732177.736605
7960.16738272,2710320.38478,732177.736605
7948.07436664,2668271.42951,732177.736605
7935.99972216,2658040.33502,732177.736605
7923.94342137,2648796.22432,732177.736605
7911.90543641,2634266.37556,732177.736605
7899.88573946,2572493.95707,732177.736605
7887.88430271,2581669.51767,732177.736605
7875.90109845,2503095.287,732177.736605
7863.93609896,2656572.88296,732177.736605
7851.9892766,2601618.16492,732177.736605
7840.06060374,2675986.34077,732177.736605
7828.15005282,2671882.39713,732177.736605
7816.2575963,2616327.8426,732177.736605
7804.38320669,2636293.08947,732177.736605
7792.52685656,2673644.87709,732177.736605
7780.68851849,2583416.86994,732177.736605
7768.86816511,2653656.29628,732177.736605
7757.06576911,2599576.88653,732177.736605
7745.28130321,2635338.11908,732177.736605
7733.51474016,2589757.20911,732177.736605
7721.76605278,2626030.75936,732177.736605
7710.03521389,2604727.59674,732177.736605
7698.3221964,2618425.8392,732177.736605
7686.62697321,2577029.48163,732177.736605
7674.94951731,2647401.91145,732177.736605
7663.28980169,2652977.3972,732177.736605
7651.64779941,2653842.58172,732177.736605
7640.02348356,2596103.31636,732177.736605
7628.41682726,2592980.71082,732177.736605
7616.8278037,2637304.72599,732177.736605
7605.25638608,2598687.51413,732177.736605
7593.70254765,2631866.0381,732177.736605
7582.16626171,2558502.0317,732177.736605
7570.6475016,2618024.85514,732177.736605
7559.14624069,2640444.11255,732177.736605
7547.66245239,2577639.16256,732177.736605
7536.19611016,2632963.58212,732177.736605
7524.74718749,2601466.03601,732177.736605
7513.31565793,2607416.94485,732177.736605
7501.90149505,2677993.39367,732177.736605
7490.50467246,2575554.4993,732177.736605
7479.12516382,2652956.99034,732177.736605
7467.76294284,2611652.02136,732177.736605
7456.41798324,2628139.61298,732177.736605
7445.0902588,2642149.98778,732177.736605
7433.77974334,2589986.3666,732177.736605
7422.48641072,2568201.31964,732177.736605
7411.21023483,2584693.70966,732177.736605
7399.9511896,2588112.77163,732177.736605
7388.70924902,2577285.80609,732177.736605
7377.48438709,2582921.88567,732177.736605
7366.27657788,2607081.82174,732177.736605
7355.08579547,2596472.49037,732177.736605
7343.912014,2624401.30398,732177.736605
7332.75520764,2579814.65976,732177.736605
7321.6153506,2576944.28681,732177.736605
7310.49241713,2602167.58995,732177.736605
7299.38638153,2597392.46361,732177.736605
7288.29721811,2578847.44607,732177.736605
7277.22490126,2640319.37263,732177.736605
7266.16940537,2558303.10222,732177.736605
7255.1307049,2603543.8572,732177.736605
7244.10877432,2640031.11178,732177.736605
7233.10358816,2589783.11086,732177.736605
7222.11512098,2643328.76717,732177.736605
7211.14334738,2629890.27877,732177.736605
7200.18824201,2603500.17991,732177.736605
7189.24977954,2553987.43645,732177.736605
7178.32793468,2490675.4902,732177.736605
7167.42268219,2610613.80167,732177.736605
7156.53399686,2533076.74424,732177.736605
7145.66185353,2582301.34568,732177.736605
7134.80622707,2507917.58248,732177.736605
7123.96709237,2539615.25774,732177.736605
7113.1444244,2609252.32787,732177.736605
7102.33819812,2585146.85168,732177.736605
7091.54838857,2645667.21924,732177.736605
7080.7749708,2605948.56258,732177.736605
7070.01791992,2516113.39967,732177.736605
7059.27721105,2543645.60968,732177.736605
7048.55281937,2556271.04371,732177.736605
7037.84472009,2583671.63326,732177.736605
7027.15288846,2516466.45126,732177.736605
7016.47729977,2614075.23608,732177.736605
7005.81792934,2575703.65797,732177.736605
6995.17475253,2595692.72597,732177.736605
6984.54774474,2644224.46625,732177.736605
6973.93688141,2528607.41101,732177.736605
6963.34213801,2587694.12169,732177.736605
6952.76349004,2553112.06318,732177.736605
6942.20091307,2561569.22697,732177.736605
6931.65438267,2556038.45964,732177.736605
6921.12387447,2528192.26297,732177.736605
6910.60936412,2522031.9374,732177.736605
6900.11082732,2604000.36656,732177.736605
6889.62823981,2570336.22433,732177.736605
6879.16157735,2630656.24375,732177.736605
6868.71081575,2555253.15097,732177.736605
6858.27593086,2581553.24892,732177.736605
6847.85689856,2590596.64988,732177.736605
6837.45369475,2608310.1739,732177.736605
6827.0662954,2539642.16947,732177.736605
6816.6946765,2576838.68405,732177.736605
6806.33881407,2617128.79461,732177.736605
6795.99868417,2657524.76862,732177.736605
6785.67426291,2610123.07473,732177.736605
6775.36552641,2611595.1358,732177.736605
6765.07245086,2543484.85699,732177.736605
6754.79501246,2674197.38544,732177.736605
6744.53318745,2565732.51533,732177.736605
6734.28695212,2651777.78084,732177.736605
6724.05628277,2626905.56554,732177.736605
6713.84115577,2573942.86863,732177.736605
6703.6415475,2582712.50106,732177.736605
6693.45743439,2647400.46536,732177.736605
6683.28879288,2617026.93923,732177.736605
6673.13559949,2598601.08284,732177.736605
6662.99783075,2547188.17051,732177.736605
6652.87546321,2610595.44061,732177.736605
6642.76847348,2583103.23127,732177.736605
6632.6768382,2583092.62234,732177.736605
6622.60053405,2580556.81032,732177.736605
6612.53953772,2596172.15156,732177.736605
6602.49382598,2572357.30164,732177.736605
6592.46337559,2557537.7369,732177.736605
6582.44816337,2605979.20771,732177.736605
6572.44816618,2612519.21107,732177.736605
6562.46336089,2561110.13514,732177.736605
6552.49372443,2517791.36881,732177.736605
6542.53923375,2615922.57465,732177.736605
6532.59986585,2591900.14086,732177.736605
6522.67559775,2565611.83961,732177.736605
6512.76640651,2543234.82569,732177.736605
6502.87226922,2544720.5208,732177.736605
6492.99316303,2607041.98606,732177.736605
6483.12906508,2602668.46629,732177.736605
6473.27995258,2567480.65973,732177.736605
6463.44580277,2629245.28173,732177.736605
6453.62659291,2607982.37734,732177.736605
6443.82230031,2626311.68054,732177.736605
6434.0329023,2598454.11162,732177.736605
6424.25837626,2600442.36782,732177.736605
6414.4986996,2517476.68201,732177.736605
6404.75384975,2555621.02813,732177.736605
6395.02380418,2558429.94575,732177.736605
6385.30854042,2580378.7909,732177.736605
6375.608036,2536106.94751,732177.736605
6365.92226851,2548508.64815,732177.736605
6356.25121554,2550075.09937,732177.736605
6346.59485475,2554987.10033,732177.736605
6336.95316382,2604833.77765,732177.736605
6327.32612047,2525522.17686,732177.736605
6317.71370243,2579404.03474,732177.736605
6308.11588749,2507503.2618,732177.736605
6298.53265347,2503010.85883,732177.736605
6288.96397822,2559451.44901,732177.736605
6279.40983961,2506373.65928,732177.736605
6269.87021556,2534144.2312,732177.736605
6260.34508403,2634804.66667,732177.736605
6250.83442299,2559036.25691,732177.736605
6241.33821046,2547163.86184,732177.736605
6231.8564245,2531320.87963,732177.736605
6222.38904318,2567531.44969,732177.736605
6212.93604463,2583447.85384,732177.736605
6203.49740698,2533141.41209,732177.736605
6194.07310843,2508519.13395,732177.736605
6184.6631272,2577743.36814,732177.736605
6175.26744152,2546419.72212,732177.736605
6165.88602969,2581728.57903,732177.736605
6156.51887001,2550667.81341,732177.736605
6147.16594084,2537630.51903,732177.736605
6137.82722056,2545844.31332,732177.736605
6128.50268758,2509327.70432,732177.736605
6119.19232035,2626945.40487,732177.736605
6109.89609734,2573049.46189,732177.736605
6100.61399708,2524517.56173,732177.736605
6091.3459981,2511411.3839,732177.736605
6082.09207898,2582619.2745,732177.736605
6072.85221834,2560853.3945,732177.736605
6063.62639481,2542030.49922,732177.736605
6054.41458707,2538647.81584,732177.736605
6045.21677383,2572863.87481,732177.736605
6036.03293382,2641764.4817,732177.736605
6026.86304582,2558792.30148,732177.736605
6017.70708864,2609073.13908,732177.736605
6008.5650411,2602598.24025,732177.736605
5999.43688208,2510548.78795,732177.736605
5990.32259049,2511979.80601,732177.736605
5981.22214524,2522162.41114,732177.736605
5972.13552531,2514413.88653,732177.736605
5963.06270969,2548340.33281,732177.736605
5954.00367741,2497892.21005,732177.736605
5944.95840754,2516348.62252,732177.736605
5935.92687916,2542777.69896,732177.736605
5926.90907139,2585381.92749,732177.736605
5917.90496341,2583682.14701,732177.736605
5908.91453438,2518754.44352,732177.736605
5899.93776353,2548288.92995,732177.736605
5890.97463012,2522816.57679,732177.736605
5882.02511342,2501688.79535,732177.736605
5873.08919274,2570429.5421,732177.736605
5864.16684744,2610300.56232,732177.736605
5855.25805688,2563415.41673,732177.736605
5846.36280048,2529691.40435,732177.736605
5837.48105768,2605305.30252,732177.736605
5828.61280794,2517544.23681,732177.736605
5819.75803077,2584350.75773,732177.736605
5810.9167057,2616025.2422,732177.736605
5802.08881229,2487893.32241,732177.736605
5793.27433014,2544120.72418,732177.736605
5784.47323887,2513517.87434,732177.736605
5775.68551814,2607716.20698,732177.736605
5766.91114764,2575253.74639,732177.736605
5758.15010709,2608045.39693,732177.736605
5749.40237623,2576577.40971,732177.736605
5740.66793485,2550158.91797,732177.736605
5731.94676275,2498595.85242,732177.736605
5723.23883978,2509884.68192,732177.736605
5714.54414581,2526422.84326,732177.736605
5705.86266075,2518926.37842,732177.736605
5697.19436452,2542892.45912,732177.736605
5688.53923708,2520395.9078,732177.736605
5679.89725845,2499442.15424,732177.736605
5671.26840863,2496630.78445,732177.736605
5662.65266768,2512752.85277,732177.736605
5654.05001569,2541904.23126,732177.736605
5645.46043277,2488866.84926,732177.736605
5636.88389907,2524045.94882,732177.736605
5628.32039477,2573861.90791,732177.736605
5619.76990006,2596904.01789,732177.736605
5611.23239519,2516771.71099,732177.736605
5602.70786043,2507752.18761,732177.736605
5594.19627606,2445761.39089,732177.736605
5585.69762242,2479129.34459,732177.736605
5577.21187985,2534012.43769,732177.736605
5568.73902875,2590607.59436,732177.736605
5560.27904953,2579929.72137,732177.736605
5551.83192264,2526282.50566,732177.736605
5543.39762855,2491409.43582,732177.736605
5534.97614776,2521907.67852,732177.736605
5526.56746082,2516590.94641,732177.736605
5518.17154827,2537216.88543,732177.736605
5509.78839072,2492590.47043,732177.736605
5501.41796879,2485575.55542,732177.736605
5493.06026314,2499616.17906,732177.736605
5484.71525443,2542182.60434,732177.736605
5476.38292339,2520286.90938,732177.736605
5468.06325075,2540962.72102,732177.736605
5459.75621729,2551815.3484,732177.736605
5451.4618038,2583737.83945,732177.736605
5443.1799911,2658631.20936,732177.736605
5434.91076007,2606632.88508,732177.736605
5426.65409157,2454663.93056,732177.736605
5418.40996654,2469530.58175,732177.736605
5410.17836591,2426997.52813,732177.736605
5401.95927065,2498122.72424,732177.736605
5393.75266177,2481260.93765,732177.736605
5385.55852029,2538213.81614,732177.736605
5377.37682729,2572980.13636,732177.736605
5369.20756384,2475699.96375,732177.736605
5361.05071106,2499297.56554,732177.736605
5352.9062501,2546651.00394,732177.736605
5344.77416214,2520061.13466,732177.736605
5336.65442837,2596391.19808,732177.736605
5328.54703003,2538852.13818,732177.736605
5320.45194838,2535000.8438,732177.736605
5312.3691647,2523119.14819,732177.736605
5304.29866032,2509170.09407,732177.736605
5296.24041658,2515714.96938,732177.736605
5288.19441485,2507924.08542,732177.736605
5280.16063653,2525952.68004,732177.736605
5272.13906306,2509183.67047,732177.736605
5264.1296759,2520584.0271,732177.736605
5256.13245652,2548311.14911,732177.736605
5248.14738645,2515990.46444,732177.736605
5240.17444723,2465528.74757,732177.736605
5232.21362042,2485223.05912,732177.736605
5224.26488764,2396755.51149,732177.736605
5216.3282305,2455371.08093,732177.736605
5208.40363065,2458525.76161,732177.736605
5200.49106979,2573250.83519,732177.736605
5192.59052963,2483859.42108,732177.736605
5184.70199189,2417329.92873,732177.736605
5176.82543835,2482166.30151,732177.736605
5168.9608508,2487553.83036,732177.736605
5161.10821107,2437008.39474,732177.736605
5153.26750099,2502854.35982,732177.736605
5145.43870245,2486451.26086,732177.736605
5137.62179736,2513532.23339,732177.736605
5129.81676764,2436777.55166,732177.736605
5122.02359524,2440777.81257,732177.736605
5114.24226217,2471479.27485,732177.736605
5106.47275043,2510384.72253,732177.736605
5098.71504207,2506877.15001,732177.736605
5090.96911915,2487792.59619,732177.736605
5083.23496376,2452894.2787,732177.736605
5075.51255804,2484104.82551,732177.736605
5067.80188412,2545087.22979,732177.736605
5060.10292419,2561016.62494,732177.736605
5052.41566046,2546193.51306,732177.736605
5044.74007515,2507403.65104,732177.736605
5037.07615052,2588948.99519,732177.736605
5029.42386886,2516476.91108,732177.736605
5021.78321247,2518460.28289,732177.736605
5014.15416371,2491487.75579,732177.736605
5006.53670492,2451654.03325,732177.736605
4998.93081852,2492898.53348,732177.736605
4991.33648691,2528315.35884,732177.736605
4983.75369254,2540620.73455,732177.736605
4976.18241788,2490163.70414,732177.736605
4968.62264544,2465104.3555,732177.736605
4961.07435774,2547544.6063,732177.736605
4953.53753733,2549879.3121,732177.736605
4946.01216679,2469989.51664,732177.736605
4938.49822873,2547798.58483,732177.736605
4930.99570578,2507813.27687,732177.736605
4923.50458059,2524895.3783,732177.736605
4916.02483585,2479378.56895,732177.736605
4908.55645428,2467386.60408,732177.736605
4901.09941861,2469521.22946,732177.736605
4893.6537116,2448567.58713,732177.736605
4886.21931604,2474702.32926,732177.736605
4878.79621475,2456124.52572,732177.736605
4871.38439057,2510787.34497,732177.736605
4863.98382636,2547938.87462,732177.736605
4856.59450503,2466362.81135,732177.736605
4849.21640949,2549795.72385,732177.736605
4841.84952269,2513428.30153,732177.736605
4834.4938276,2473681.64147,732177.736605
4827.14930722,2488400.68237,732177.736605
4819.81594456,2456169.32716,732177.736605
4812.49372269,2428629.1952,732177.736605
4805.18262467,2543943.18391,732177.736605
4797.88263361,2456626.60215,732177.736605
4790.59373262,2369799.80564,732177.736605
4783.31590488,2517132.96773,732177.736605
4776.04913354,2461078.42535,732177.736605
4768.79340182,2513017.29943,732177.736605
4761.54869294,2464567.02005,732177.736605
4754.31499016,2423355.35425,732177.736605
4747.09227676,2448965.3394,732177.736605
4739.88053604,2520811.44574,732177.736605
4732.67975134,2464925.28381,732177.736605
4725.489906,2496618.12722,732177.736605
4718.31098341,2511594.23519,732177.736605
4711.14296698,2496981.35261,732177.736605
4703.98584013,2511917.53105,732177.736605
4696.83958633,2533114.95115,732177.736605
4689.70418906,2481880.30757,732177.736605
4682.57963181,2488509.43334,732177.736605
4675.46589814,2469469.23113,732177.736605
4668.36297158,2562441.86296,732177.736605
4661.27083573,2429229.1806,732177.736605
4654.18947418,2513418.07013,732177.736605
4647.11887058,2453247.24801,732177.736605
4640.05900858,2502465.86279,732177.736605
4633.00987186,2441166.98336,732177.736605
4625.97144412,2454044.1299,732177.736605
4618.9437091,2414748.79985,732177.736605
4611.92665056,2440854.68395,732177.736605
4604.92025226,2489769.50654,732177.736605
4597.92449803,2430790.79716,732177.736605
4590.93937169,2450205.99978,732177.736605
4583.96485708,2545497.15835,732177.736605
4577.0009381,2443659.58323,732177.736605
4570.04759864,2391724.43273,732177.736605
4563.10482264,2431670.15992,732177.736605
4556.17259403,2451584.18813,732177.736605
4549.25089681,2447687.48194,732177.736605
4542.33971497,2458693.73003,732177.736605
4535.43903254,2501060.61999,732177.736605
4528.54883356,2436827.39075,732177.736605
4521.66910211,2495502.6359,732177.736605
4514.79982229,2610579.32317,732177.736605
4507.94097822,2446059.83817,732177.736605
4501.09255405,2472597.54867,732177.736605
4494.25453394,2470515.39495,732177.736605
4487.42690209,2471822.71155,732177.736605
4480.60964271,2480419.15309,732177.736605
4473.80274006,2430565.3495,732177.736605
4467.0061784,2469064.76479,732177.736605
4460.21994201,2474934.35509,732177.736605
4453.44401521,2534062.44797,732177.736605
4446.67838234,2463776.23066,732177.736605
4439.92302776,2430627.38518,732177.736605
4433.17793585,2532270.07924,732177.736605
4426.44309103,2477958.27254,732177.736605
4419.71847773,2493874.67567,732177.736605
4413.0040804,2503455.20456,732177.736605
4406.29988352,2490397.25955,732177.736605
4399.6058716,2518648.16654,732177.736605
4392.92202916,2433271.46446,732177.736605
4386.24834076,2460929.17088,732177.736605
4379.58479096,2467280.25849,732177.736605
4372.93136437,2437741.97152,732177.736605
4366.28804561,2375379.28973,732177.736605
4359.65481932,2422767.9358,732177.736605
4353.03167017,2482047.23049,732177.736605
4346.41858285,2434014.57249,732177.736605
4339.81554207,2454870.85799,732177.736605
4333.22253258,2400522.87627,732177.736605
4326.63953912,2431266.53919,732177.736605
4320.06654649,2477358.44031,732177.736605
4313.5035395,2456540.13769,732177.736605
4306.95050296,2498001.46853,732177.736605
4300.40742175,2486663.76505,732177.736605
4293.87428072,2480566.40771,732177.736605
4287.35106478,2490502.45923,732177.736605
4280.83775886,2429359.38507,732177.736605
4274.33434789,2462982.41469,732177.736605
4267.84081685,2379335.78681,732177.736605
4261.35715072,2431024.60186,732177.736605
4254.88333452,2387215.45538,732177.736605
4248.41935328,2473689.8836,732177.736605
4241.96519207,2499640.54329,732177.736605
4235.52083596,2406199.66137,732177.736605
4229.08627006,2466586.06164,732177.736605
4222.6614795,2456705.20437,732177.736605
4216.24644942,2510609.8298,732177.736605
4209.841165,2426104.06721,732177.736605
4203.44561143,2459633.92358,732177.736605
4197.05977393,2486977.39113,732177.736605
4190.68363774,2469401.20302,732177.736605
4184.31718812,2416168.13463,732177.736605
4177.96041035,2479558.84712,732177.736605
4171.61328974,2412343.09661,732177.736605
4165.27581163,2415911.29103,732177.736605
4158.94796135,2410802.74857,732177.736605
4152.62972429,2440490.3039,732177.736605
4146.32108583,2489654.37529,732177.736605
4140.02203141,2459650.61687,732177.736605
4133.73254645,2451699.49993,732177.736605
4127.45261643,2409916.85782,732177.736605
4121.18222681,2395644.03608,732177.736605
4114.92136312,2395180.02049,732177.736605
4108.67001088,2428058.06727,732177.736605
4102.42815564,2448320.44421,732177.736605
4096.19578296,2498495.89998,732177.736605
4089.97287846,2503142.12814,732177.736605
4083.75942773,2436091.18224,732177.736605
4077.55541643,2369948.35925,732177.736605
4071.3608302,2463759.71343,732177.736605
4065.17565473,2468455.39397,732177.736605
4058.99987573,2449908.11956,732177.736605
4052.83347892,2445065.56034,732177.736605
4046.67645004,2421403.82149,732177.736605
4040.52877487,2386776.18791,732177.736605
4034.39043919,2427407.90657,732177.736605
4028.26142882,2412431.8392,732177.736605
4022.14172958,2388970.97335,732177.736605
4016.03132734,2386516.81151,732177.736605
4009.93020797,2431075.37685,732177.736605
4003.83835736,2476953.71905,732177.736605
3997.75576144,2475568.23321,732177.736605
3991.68240615,2510992.33021,732177.736605
3985.61827744,2463441.49914,732177.736605
3979.56336131,2414507.3372,732177.736605
3973.51764375,2450583.541,732177.736605
3967.48111079,2404434.43907,732177.736605
3961.45374848,2406702.72352,732177.736605
3955.43554288,2380752.14172,732177.736605
3949.42648009,2376464.25625,732177.736605
3943.42654621,2344265.20982,732177.736605
3937.43572738,2362732.34422,732177.736605
3931.45400975,2424086.40961,732177.736605
3925.48137949,2439529.29509,732177.736605
3919.5178228,2397968.68077,732177.736605
3913.5633259,2376346.73411,732177.736605
3907.61787501,2378667.48795,732177.736605
3901.68145639,2484133.59951,732177.736605
3895.75405634,2463889.9658,732177.736605
3889.83566113,2443507.20196,732177.736605
3883.9262571,2378393.16755,732177.736605
3878.02583059,2480370.59485,732177.736605
3872.13436795,2435563.02062,732177.736605
3866.25185557,2348082.12171,732177.736605
3860.37827985,2277071.67666,732177.736605
3854.51362721,2374881.70315,732177.736605
3848.65788411,2417241.808,732177.736605
3842.81103699,2417163.26795,732177.736605
3836.97307236,2440247.78434,732177.736605
3831.14397671,2450168.38154,732177.736605
3825.32373657,2362967.81324,732177.736605
3819.51233848,2411677.67731,732177.736605
3813.70976903,2439073.41388,732177.736605
3807.91601478,2438768.60225,732177.736605
3802.13106235,2409196.8392,732177.736605
3796.35489838,2371740.21064,732177.736605
3790.5875095,2355126.92528,732177.736605
3784.82888239,2427378.29445,732177.736605
3779.07900373,2394723.7682,732177.736605
3773.33786024,2420040.7801,732177.736605
3767.60543864,2401325.03404,732177.736605
3761.88172568,2345551.70937,732177.736605
3756.16670814,2252904.78384,732177.736605
3750.46037281,2392746.29237,732177.736605
3744.76270649,2427504.52803,732177.736605
3739.07369601,2494179.17042,732177.736605
3733.39332823,2397379.26035,732177.736605
3727.72159001,2400470.10183,732177.736605
3722.05846825,2459749.26139,732177.736605
3716.40394985,2408815.99591,732177.736605
3710.75802175,2400507.08732,732177.736605
3705.12067089,2389736.52587,732177.736605
3699.49188424,2297957.43206,732177.736605
3693.8716488,2401205.79059,732177.736605
3688.25995157,2367413.05613,732177.736605
3682.65677958,2431434.75494,732177.736605
3677.06211988,2460871.51685,732177.736605
3671.47595954,2377519.43208,732177.736605
3665.89828564,2405942.93245,732177.736605
3660.3290853,2323624.2096,732177.736605
3654.76834564,2424085.29273,732177.736605
3649.2160538,2338589.82447,732177.736605
3643.67219695,2349132.91737,732177.736605
3638.13676229,2371749.63307,732177.736605
3632.60973701,2432385.05281,732177.736605
3627.09110833,2399343.23269,732177.736605
3621.58086351,2346214.94997,732177.736605
3616.0789898,2355067.9968,732177.736605
3610.58547449,2347461.76637,732177.736605
3605.10030488,2373181.06986,732177.736605
3599.6234683,2391759.74514,732177.736605
3594.15495207,2372796.01302,732177.736605
3588.69474357,2406333.43982,732177.736605
3583.24283016,2395988.80906,732177.736605
3577.79919926,2392083.51889,732177.736605
3572.36383827,2368889.237,732177.736605
3566.93673463,2400431.04704,732177.736605
3561.51787581,2406517.09536,732177.736605
3556.10724926,2318720.66833,732177.736605
3550.70484249,2407912.44271,732177.736605
3545.31064301,2412271.86725,732177.736605
3539.92463835,2381619.44092,732177.736605
3534.54681606,2379500.76489,732177.736605
3529.17716371,2402521.45596,732177.736605
3523.81566889,2396076.64655,732177.736605
3518.4623192,2388887.73298,732177.736605
3513.11710228,2318045.94503,732177.736605
3507.78000576,2379954.61781,732177.736605
3502.45101731,2406313.85613,732177.736605
3497.13012462,2380855.41578,732177.736605
3491.81731538,2288201.87902,732177.736605
3486.51257731,2348564.46712,732177.736605
3481.21589815,2328614.64379,732177.736605
3475.92726566,2389210.91938,732177.736605
3470.64666761,2442048.93357,732177.736605
3465.37409181,2353742.59138,732177.736605
3460.10952605,2303672.11282,732177.736605
3454.85295817,2370398.23134,732177.736605
3449.60437603,2369855.89883,732177.736605
3444.36376749,2298628.62539,732177.736605
3439.13112043,2335881.16249,732177.736605
3433.90642276,2326711.84285,732177.736605
3428.68966241,2322384.36748,732177.736605
3423.48082732,2362110.36937,732177.736605
3418.27990544,2343405.5285,732177.736605
3413.08688475,2369781.37778,732177.736605
3407.90175326,2389255.66868,732177.736605
3402.72449897,2407569.26667,732177.736605
3397.55510992,2437246.15894,732177.736605
3392.39357417,2359387.44815,732177.736605
3387.23987977,2301750.03586,732177.736605
3382.09401482,2276111.66079,732177.736605
3376.95596742,2346378.68165,732177.736605
3371.8257257,2292052.48601,732177.736605
3366.70327779,2343201.02182,732177.736605
3361.58861186,2393982.52058,732177.736605
3356.48171609,2398802.40939,732177.736605
3351.38257867,2431466.00874,732177.736605
3346.29118782,2378581.99769,732177.736605
3341.20753176,2355417.90419,732177.736605
3336.13159874,2295301.19383,732177.736605
3331.06337704,2308773.46656,732177.736605
3326.00285494,2354522.54119,732177.736605
3320.95002073,2338270.70798,732177.736605
3315.90486275,2328719.05682,732177.736605
3310.86736933,2353060.29399,732177.736605
3305.83752882,2302058.90753,732177.736605
3300.81532961,2290405.85064,732177.736605
3295.80076007,2279770.34621,732177.736605
3290.79380862,2316604.6567,732177.736605
3285.79446369,2294619.04723,732177.736605
3280.80271372,2352702.51198,732177.736605
3275.81854717,2320754.32814,732177.736605
3270.84195253,2345861.23034,732177.736605
3265.87291828,2298723.79287,732177.736605
3260.91143295,2282012.20855,732177.736605
3255.95748506,2243887.83837,732177.736605
3251.01106316,2264727.61374,732177.736605
3246.07215583,2206353.12765,732177.736605
3241.14075164,2285033.33628,732177.736605
3236.2168392,2302141.64665,732177.736605
3231.30040712,2326451.22897,732177.736605
3226.39144404,2357043.8747,732177.736605
3221.48993861,2270219.97147,732177.736605
3216.59587951,2291909.06335,732177.736605
3211.70925542,2288296.95964,732177.736605
3206.83005504,2268968.64435,732177.736605
3201.9582671,2290764.72149,732177.736605
3197.09388035,2308231.98177,732177.736605
3192.23688352,2302037.35525,732177.736605
3187.3872654,2369470.12901,732177.736605
3182.54501478,2304979.72134,732177.736605
3177.71012046,2285349.96519,732177.736605
3172.88257127,2248070.84064,732177.736605
3168.06235605,2227293.27455,732177.736605
